Time,Destination,Length,Source Port,Second
98.58270992,10.0.0.12,272,24825.0,87
98.59189558,10.0.0.3,246,24550.0,87
98.48410365,10.0.0.8,278,18694.0,87
98.59190489,10.0.0.3,246,24550.0,87
98.60415906,10.0.0.12,228,18560.0,87
98.63600376,10.0.0.11,246,16118.0,87
98.63601349,10.0.0.11,246,16118.0,87
98.65188177,10.0.0.5,276,22877.0,87
98.65190002,10.0.0.5,276,22877.0,87
98.67178635,10.0.0.4,265,27341.0,87
98.67180655,10.0.0.4,265,27341.0,87
98.68778294,10.0.0.10,263,27840.0,87
98.68780572,10.0.0.10,263,27840.0,87
98.15190981,10.0.0.12,260,10263.0,87
98.69598455,10.0.0.2,244,22050.0,87
98.70413549,10.0.0.3,241,13726.0,87
98.60414736,10.0.0.12,228,18560.0,87
98.08774038,10.0.0.9,244,26308.0,87
98.57598743,10.0.0.7,220,29237.0,87
98.07983434,10.0.0.5,255,14802.0,87
98.00796871,10.0.0.2,274,21898.0,87
98.00798836,10.0.0.2,274,21898.0,87
98.02002009,10.0.0.4,256,12155.0,87
98.0200346,10.0.0.4,256,12155.0,87
98.07177904,10.0.0.6,290,0.0,87
98.07188477,10.0.0.3,288,20623.0,87
98.07178395,10.0.0.6,290,0.0,87
98.07979867,10.0.0.7,286,0.0,87
98.07980062,10.0.0.7,286,0.0,87
98.08772565,10.0.0.9,244,26308.0,87
98.07982175,10.0.0.5,255,14802.0,87
98.07189634,10.0.0.3,288,20623.0,87
95.98757746,10.0.0.4,280,10770.0,88
95.28810741,10.0.0.3,254,21006.0,88
95.99168971,10.0.0.1,299,0.0,88
95.99168472,10.0.0.1,299,0.0,88
95.98756989,10.0.0.4,280,10770.0,88
95.97961931,10.0.0.3,249,29018.0,88
95.97959921,10.0.0.3,249,29018.0,88
95.93584939,10.0.0.5,280,18052.0,88
95.93583401,10.0.0.5,280,18052.0,88
95.90386881,10.0.0.12,267,22295.0,88
95.90386188,10.0.0.12,267,22295.0,88
95.89579796,10.0.0.8,285,0.0,88
95.89579479,10.0.0.8,285,0.0,88
95.88786208,10.0.0.5,259,0.0,88
95.88785983,10.0.0.5,259,0.0,88
95.88785193,10.0.0.7,259,0.0,88
95.88784478,10.0.0.7,259,0.0,88
95.88782867,10.0.0.12,273,27758.0,88
95.88781876,10.0.0.4,211,29235.0,88
95.88780857,10.0.0.12,273,27758.0,88
95.28809358,10.0.0.3,254,21006.0,88
95.27630428,10.0.0.2,272,11713.0,88
95.26012288,10.0.0.5,255,0.0,88
95.26011868,10.0.0.5,255,0.0,88
95.0159426,10.0.0.12,219,17958.0,88
95.01596186,10.0.0.12,219,17958.0,88
95.03585789,10.0.0.12,262,28422.0,88
95.03587746,10.0.0.12,262,28422.0,88
95.05572849,10.0.0.10,231,25188.0,88
95.05574405,10.0.0.10,231,25188.0,88
95.06411796,10.0.0.7,251,15967.0,88
95.06412932,10.0.0.7,251,15967.0,88
95.08005962,10.0.0.4,283,20546.0,88
95.08007264,10.0.0.4,283,20546.0,88
95.08806013,10.0.0.4,257,27534.0,88
95.08806819,10.0.0.4,257,27534.0,88
95.096029,10.0.0.8,284,26728.0,88
95.09603721,10.0.0.8,284,26728.0,88
95.88780844,10.0.0.4,211,29235.0,88
95.12364168,10.0.0.12,312,0.0,88
95.13619035,10.0.0.1,274,16204.0,88
95.13620561,10.0.0.1,274,16204.0,88
95.15601549,10.0.0.12,278,22869.0,88
95.15602745,10.0.0.12,278,22869.0,88
95.17562513,10.0.0.3,263,18254.0,88
95.17563561,10.0.0.3,263,18254.0,88
95.18807193,10.0.0.1,264,13221.0,88
95.18808912,10.0.0.1,264,13221.0,88
95.22389196,10.0.0.1,253,13857.0,88
95.22390609,10.0.0.1,253,13857.0,88
95.25208062,10.0.0.4,282,0.0,88
95.25208645,10.0.0.4,282,0.0,88
95.26009649,10.0.0.2,255,0.0,88
95.26010881,10.0.0.2,255,0.0,88
95.12364979,10.0.0.12,312,0.0,88
95.83966075,10.0.0.6,223,16867.0,88
95.27632957,10.0.0.2,272,11713.0,88
95.80768586,10.0.0.12,279,13636.0,88
95.55190747,10.0.0.9,259,22334.0,88
95.51186017,10.0.0.4,233,25745.0,88
95.51184265,10.0.0.4,233,25745.0,88
95.50397041,10.0.0.5,229,25755.0,88
95.50395849,10.0.0.5,229,25755.0,88
95.49219889,10.0.0.1,262,21095.0,88
95.49217572,10.0.0.1,262,21095.0,88
95.48410956,10.0.0.12,227,17954.0,88
95.48410213,10.0.0.12,227,17954.0,88
95.47576203,10.0.0.11,260,27983.0,88
95.47574776,10.0.0.11,260,27983.0,88
95.46764519,10.0.0.7,243,24724.0,88
95.43594605,10.0.0.2,266,23448.0,88
95.43593655,10.0.0.2,266,23448.0,88
95.39178771,10.0.0.5,265,28823.0,88
95.39178065,10.0.0.5,265,28823.0,88
95.3917577,10.0.0.6,277,21657.0,88
95.30009453,10.0.0.4,251,13064.0,88
95.3001036,10.0.0.4,251,13064.0,88
95.83964985,10.0.0.6,223,16867.0,88
95.30791894,10.0.0.9,266,15715.0,88
95.30792608,10.0.0.9,266,15715.0,88
95.35197258,10.0.0.9,241,10536.0,88
95.5519204,10.0.0.9,259,22334.0,88
95.35198484,10.0.0.9,241,10536.0,88
95.35994996,10.0.0.6,261,0.0,88
95.36799052,10.0.0.11,271,0.0,88
95.36799962,10.0.0.11,271,0.0,88
95.36800884,10.0.0.9,271,0.0,88
95.36801241,10.0.0.9,271,0.0,88
95.39174443,10.0.0.6,277,21657.0,88
95.35994454,10.0.0.6,261,0.0,88
95.57178691,10.0.0.2,255,23175.0,88
95.46763327,10.0.0.7,243,24724.0,88
95.57970449,10.0.0.1,294,0.0,88
95.70367637,10.0.0.3,237,12155.0,88
95.70368525,10.0.0.4,264,21804.0,88
95.72808044,10.0.0.9,237,19897.0,88
95.72809123,10.0.0.9,237,19897.0,88
95.76379614,10.0.0.10,240,11836.0,88
95.76380724,10.0.0.10,240,11836.0,88
95.70367634,10.0.0.4,264,21804.0,88
95.78357349,10.0.0.5,242,10844.0,88
95.79587028,10.0.0.8,275,27354.0,88
95.79588647,10.0.0.8,275,27354.0,88
95.57180086,10.0.0.2,255,23175.0,88
95.79589003,10.0.0.2,229,25503.0,88
95.79590273,10.0.0.2,229,25503.0,88
95.80767468,10.0.0.12,279,13636.0,88
95.7835819,10.0.0.5,242,10844.0,88
95.69599093,10.0.0.8,246,0.0,88
95.7036956,10.0.0.3,237,12155.0,88
95.6959755,10.0.0.4,246,0.0,88
95.5797135,10.0.0.1,294,0.0,88
95.57976405,10.0.0.11,272,11491.0,88
95.69598563,10.0.0.8,246,0.0,88
95.60379603,10.0.0.7,304,0.0,88
95.60379947,10.0.0.7,304,0.0,88
95.63595221,10.0.0.5,249,16412.0,88
95.63596385,10.0.0.5,249,16412.0,88
95.57977141,10.0.0.11,272,11491.0,88
95.66797924,10.0.0.3,268,19901.0,88
95.68398655,10.0.0.7,259,15303.0,88
95.68399806,10.0.0.7,259,15303.0,88
95.69596053,10.0.0.4,246,0.0,88
95.66797128,10.0.0.3,268,19901.0,88
90.39178007,10.0.0.11,250,22884.0,89
90.39176752,10.0.0.11,250,22884.0,89
90.36396229,10.0.0.11,265,29154.0,89
90.384203,10.0.0.2,258,24013.0,89
90.38418663,10.0.0.2,258,24013.0,89
90.375956,10.0.0.3,225,25862.0,89
90.37061762,10.0.0.6,293,0.0,89
90.37061401,10.0.0.6,293,0.0,89
90.37060405,10.0.0.8,293,0.0,89
90.36398237,10.0.0.11,265,29154.0,89
90.37059415,10.0.0.8,293,0.0,89
90.44419008,10.0.0.4,239,29750.0,89
90.37593843,10.0.0.3,225,25862.0,89
90.44419947,10.0.0.4,239,29750.0,89
90.57186668,10.0.0.7,278,12028.0,89
90.45197,10.0.0.6,287,16629.0,89
90.57975725,10.0.0.11,243,26415.0,89
90.35871463,10.0.0.7,231,14995.0,89
90.57977032,10.0.0.11,243,26415.0,89
90.57186226,10.0.0.9,248,14932.0,89
90.57185836,10.0.0.7,278,12028.0,89
90.5718453,10.0.0.9,248,14932.0,89
90.45196094,10.0.0.6,287,16629.0,89
90.54007098,10.0.0.4,231,20584.0,89
90.54002777,10.0.0.2,260,0.0,89
90.54002521,10.0.0.2,260,0.0,89
90.50800063,10.0.0.1,242,26250.0,89
90.50798022,10.0.0.1,242,26250.0,89
90.47982342,10.0.0.4,271,0.0,89
90.47981424,10.0.0.4,271,0.0,89
90.5400566,10.0.0.4,231,20584.0,89
90.35869992,10.0.0.7,231,14995.0,89
90.17985201,10.0.0.7,240,13370.0,89
90.32771256,10.0.0.10,258,10447.0,89
90.11583152,10.0.0.7,275,19384.0,89
90.1158468,10.0.0.7,275,19384.0,89
90.1626481,10.0.0.9,292,11494.0,89
90.16266396,10.0.0.9,292,11494.0,89
90.17193036,10.0.0.10,265,0.0,89
90.17193347,10.0.0.10,265,0.0,89
90.1038722,10.0.0.6,273,18591.0,89
90.17197355,10.0.0.1,269,13416.0,89
90.1797993,10.0.0.5,263,14595.0,89
90.17980849,10.0.0.5,263,14595.0,89
90.17984598,10.0.0.7,240,13370.0,89
90.18783868,10.0.0.7,290,0.0,89
90.5917404,10.0.0.5,265,29145.0,89
90.18784312,10.0.0.7,290,0.0,89
90.17198835,10.0.0.1,269,13416.0,89
90.32772012,10.0.0.10,258,10447.0,89
90.1038584,10.0.0.6,273,18591.0,89
90.07168581,10.0.0.11,262,26711.0,89
90.32764437,10.0.0.2,273,0.0,89
90.3276324,10.0.0.2,273,0.0,89
90.28814181,10.0.0.9,232,24625.0,89
90.28812771,10.0.0.9,232,24625.0,89
90.26379809,10.0.0.9,249,22018.0,89
90.26379262,10.0.0.10,247,26453.0,89
90.07169247,10.0.0.11,262,26711.0,89
90.26378525,10.0.0.9,249,22018.0,89
90.0156691,10.0.0.4,247,23068.0,89
90.01567887,10.0.0.4,247,23068.0,89
90.05186448,10.0.0.9,267,25939.0,89
90.05188013,10.0.0.9,267,25939.0,89
90.05978875,10.0.0.7,259,22726.0,89
90.05979508,10.0.0.7,259,22726.0,89
90.26378126,10.0.0.10,247,26453.0,89
90.5917562,10.0.0.5,265,29145.0,89
90.23210697,10.0.0.8,278,24014.0,89
90.5997489,10.0.0.12,262,0.0,89
90.80772216,10.0.0.12,242,25687.0,89
90.80773371,10.0.0.12,242,25687.0,89
90.85990569,10.0.0.7,250,29193.0,89
90.85991673,10.0.0.7,250,29193.0,89
90.871886,10.0.0.3,251,25116.0,89
90.87189978,10.0.0.3,251,25116.0,89
90.59972607,10.0.0.12,262,0.0,89
90.89176025,10.0.0.3,270,13037.0,89
90.92807129,10.0.0.4,280,0.0,89
90.92809251,10.0.0.4,280,0.0,89
90.92810327,10.0.0.12,280,0.0,89
90.92811124,10.0.0.12,280,0.0,89
90.95553844,10.0.0.5,263,24458.0,89
90.95554947,10.0.0.5,263,24458.0,89
90.9637508,10.0.0.12,260,25028.0,89
90.96376055,10.0.0.12,260,25028.0,89
90.98397611,10.0.0.2,245,25973.0,89
90.98399447,10.0.0.2,245,25973.0,89
90.99606154,10.0.0.8,251,17016.0,89
90.99606844,10.0.0.4,240,12921.0,89
90.9960722,10.0.0.8,251,17016.0,89
90.99607495,10.0.0.4,240,12921.0,89
90.23209407,10.0.0.8,278,24014.0,89
90.79982384,10.0.0.10,283,11861.0,89
90.79982198,10.0.0.4,265,15293.0,89
90.89175276,10.0.0.3,270,13037.0,89
90.79981474,10.0.0.10,283,11861.0,89
90.5997591,10.0.0.1,262,0.0,89
90.59977049,10.0.0.1,262,0.0,89
90.60374066,10.0.0.4,265,17023.0,89
90.79982192,10.0.0.7,274,22616.0,89
90.65205423,10.0.0.7,251,17414.0,89
90.65206822,10.0.0.7,251,17414.0,89
90.66400385,10.0.0.6,233,19955.0,89
90.66401484,10.0.0.6,233,19955.0,89
90.67988742,10.0.0.9,259,21388.0,89
90.67990356,10.0.0.9,259,21388.0,89
90.71994088,10.0.0.5,255,11130.0,89
90.71995829,10.0.0.5,255,11130.0,89
90.60375249,10.0.0.4,265,17023.0,89
90.73591538,10.0.0.3,243,26876.0,89
90.73590609,10.0.0.3,243,26876.0,89
90.79980906,10.0.0.7,274,22616.0,89
90.77985097,10.0.0.8,251,16136.0,89
90.77983651,10.0.0.8,251,16136.0,89
90.76381751,10.0.0.11,252,0.0,89
90.7998062,10.0.0.4,265,15293.0,89
90.76380026,10.0.0.3,252,0.0,89
90.76378218,10.0.0.3,252,0.0,89
90.75858977,10.0.0.9,281,0.0,89
90.75858236,10.0.0.9,281,0.0,89
90.76380908,10.0.0.11,252,0.0,89
13.07960835,10.0.0.11,251,12275.0,90
13.0320561,10.0.0.5,271,17052.0,90
13.03206411,10.0.0.5,271,17052.0,90
13.06800968,10.0.0.3,262,0.0,90
13.06801986,10.0.0.6,262,0.0,90
13.06802292,10.0.0.6,262,0.0,90
13.0796239,10.0.0.11,251,12275.0,90
13.10382308,10.0.0.7,245,10780.0,90
13.0915813,10.0.0.3,275,0.0,90
13.09167039,10.0.0.11,244,17071.0,90
13.09167868,10.0.0.11,244,17071.0,90
13.10381007,10.0.0.7,245,10780.0,90
13.13990024,10.0.0.10,267,0.0,90
13.13990671,10.0.0.10,267,0.0,90
13.14038482,10.0.0.10,298,22216.0,90
13.140395,10.0.0.10,298,22216.0,90
13.09157829,10.0.0.3,275,0.0,90
13.06799916,10.0.0.3,262,0.0,90
13.36443495,10.0.0.12,246,18413.0,90
13.14794713,10.0.0.3,289,27452.0,90
13.79239535,10.0.0.5,251,23466.0,90
13.77982363,10.0.0.7,235,15554.0,90
13.77981714,10.0.0.7,235,15554.0,90
13.77978198,10.0.0.6,265,27350.0,90
13.77976971,10.0.0.6,265,27350.0,90
13.74013388,10.0.0.9,273,21662.0,90
13.7401251,10.0.0.9,273,21662.0,90
13.72398569,10.0.0.4,232,20091.0,90
13.72398082,10.0.0.4,232,20091.0,90
13.7924055,10.0.0.5,251,23466.0,90
13.71971263,10.0.0.10,252,24023.0,90
13.70770548,10.0.0.8,259,28348.0,90
13.7076912,10.0.0.8,259,28348.0,90
13.68652242,10.0.0.5,269,14046.0,90
13.68651475,10.0.0.5,269,14046.0,90
13.67188314,10.0.0.2,250,21463.0,90
13.67187394,10.0.0.2,250,21463.0,90
13.64397978,10.0.0.11,247,12714.0,90
13.64397098,10.0.0.11,247,12714.0,90
13.63186983,10.0.0.6,267,22777.0,90
13.71970369,10.0.0.10,252,24023.0,90
13.80398753,10.0.0.2,268,10697.0,90
13.8040106,10.0.0.2,268,10697.0,90
13.84393009,10.0.0.10,262,12118.0,90
13.14793858,10.0.0.3,289,27452.0,90
13.98786463,10.0.0.4,228,28171.0,90
13.98785864,10.0.0.4,228,28171.0,90
13.98784811,10.0.0.5,267,0.0,90
13.98784559,10.0.0.5,267,0.0,90
13.96005597,10.0.0.10,256,10642.0,90
13.96004552,10.0.0.10,256,10642.0,90
13.94379741,10.0.0.9,241,12282.0,90
13.94378283,10.0.0.9,241,12282.0,90
13.93173079,10.0.0.7,296,0.0,90
13.93172833,10.0.0.7,296,0.0,90
13.91588718,10.0.0.4,255,11821.0,90
13.9158758,10.0.0.4,255,11821.0,90
13.90009881,10.0.0.12,249,15192.0,90
13.90008343,10.0.0.12,249,15192.0,90
13.87606877,10.0.0.12,222,21582.0,90
13.85582097,10.0.0.8,256,0.0,90
13.85581558,10.0.0.8,256,0.0,90
13.85580405,10.0.0.2,256,0.0,90
13.85578807,10.0.0.2,256,0.0,90
13.84393805,10.0.0.10,262,12118.0,90
13.63185901,10.0.0.6,267,22777.0,90
13.57974011,10.0.0.6,249,21184.0,90
13.87604945,10.0.0.12,222,21582.0,90
13.57973339,10.0.0.6,249,21184.0,90
13.36444493,10.0.0.12,246,18413.0,90
13.34782823,10.0.0.11,270,14641.0,90
13.34780983,10.0.0.11,270,14641.0,90
13.31578193,10.0.0.2,266,18573.0,90
13.31576406,10.0.0.2,266,18573.0,90
13.29588028,10.0.0.1,249,14243.0,90
13.29587036,10.0.0.1,249,14243.0,90
13.29581908,10.0.0.12,248,28063.0,90
13.29580211,10.0.0.12,248,28063.0,90
13.28772989,10.0.0.9,252,22685.0,90
13.28771254,10.0.0.9,252,22685.0,90
13.27968519,10.0.0.11,252,14323.0,90
13.24404573,10.0.0.10,228,15769.0,90
13.24403092,10.0.0.10,228,15769.0,90
13.21188218,10.0.0.4,252,26486.0,90
13.21187495,10.0.0.4,252,26486.0,90
13.20800553,10.0.0.1,260,19867.0,90
13.20798874,10.0.0.1,260,19867.0,90
13.16386241,10.0.0.9,262,22437.0,90
13.57974005,10.0.0.10,239,11342.0,90
13.16385227,10.0.0.9,262,22437.0,90
13.37603107,10.0.0.5,281,0.0,90
13.37603359,10.0.0.5,281,0.0,90
13.2796981,10.0.0.11,252,14323.0,90
13.37661353,10.0.0.5,232,13883.0,90
13.57973215,10.0.0.10,239,11342.0,90
13.57187398,10.0.0.11,251,27450.0,90
13.37660432,10.0.0.5,232,13883.0,90
13.57186631,10.0.0.11,251,27450.0,90
13.55990075,10.0.0.4,257,12552.0,90
13.55989072,10.0.0.4,257,12552.0,90
13.53161138,10.0.0.8,243,19655.0,90
13.51562475,10.0.0.2,250,22091.0,90
13.51561717,10.0.0.2,250,22091.0,90
13.50373853,10.0.0.11,263,11885.0,90
13.50372817,10.0.0.11,263,11885.0,90
13.53162136,10.0.0.8,243,19655.0,90
13.49595588,10.0.0.2,253,13323.0,90
13.48789592,10.0.0.4,245,19681.0,90
13.48788573,10.0.0.4,245,19681.0,90
13.4561164,10.0.0.8,261,29265.0,90
13.45610316,10.0.0.8,261,29265.0,90
13.43206121,10.0.0.12,247,26369.0,90
13.42370062,10.0.0.12,263,15670.0,90
13.49596419,10.0.0.2,253,13323.0,90
13.42371204,10.0.0.12,263,15670.0,90
13.43204865,10.0.0.12,247,26369.0,90
14.86030705,10.0.0.5,260,0.0,91
14.75595288,10.0.0.7,241,0.0,91
14.77976856,10.0.0.9,253,13522.0,91
14.77978205,10.0.0.9,253,13522.0,91
14.79565041,10.0.0.5,273,27801.0,91
14.81597572,10.0.0.12,254,13592.0,91
14.80794424,10.0.0.12,304,0.0,91
14.80794667,10.0.0.12,304,0.0,91
14.81599487,10.0.0.12,254,13592.0,91
14.85968048,10.0.0.8,230,28753.0,91
14.86038951,10.0.0.8,230,28753.0,91
14.75595051,10.0.0.7,241,0.0,91
14.79566105,10.0.0.5,273,27801.0,91
14.755942,10.0.0.5,241,0.0,91
14.73592388,10.0.0.7,231,26374.0,91
14.74796419,10.0.0.6,262,0.0,91
14.74796201,10.0.0.6,262,0.0,91
14.7479522,10.0.0.8,262,0.0,91
14.74794322,10.0.0.8,262,0.0,91
14.73862414,10.0.0.11,253,12361.0,91
14.73860891,10.0.0.11,253,12361.0,91
14.73593153,10.0.0.7,231,26374.0,91
14.72409253,10.0.0.4,266,0.0,91
14.72408737,10.0.0.4,266,0.0,91
14.71189195,10.0.0.3,241,23714.0,91
14.71187865,10.0.0.3,241,23714.0,91
14.86040359,10.0.0.5,260,0.0,91
14.64472302,10.0.0.3,252,19735.0,91
14.75593468,10.0.0.5,241,0.0,91
14.86040887,10.0.0.10,260,0.0,91
14.19970664,10.0.0.6,286,28290.0,91
14.9265014,10.0.0.10,263,21234.0,91
14.64471205,10.0.0.3,252,19735.0,91
14.31605235,10.0.0.2,249,14714.0,91
14.30363005,10.0.0.3,239,13327.0,91
14.30361642,10.0.0.3,239,13327.0,91
14.22406571,10.0.0.10,244,19117.0,91
14.22405795,10.0.0.10,244,19117.0,91
14.21605324,10.0.0.12,234,28449.0,91
14.2160433,10.0.0.12,234,28449.0,91
14.19971903,10.0.0.6,286,28290.0,91
14.17193124,10.0.0.12,283,16442.0,91
14.1719167,10.0.0.12,283,16442.0,91
14.16402307,10.0.0.6,241,23954.0,91
14.16401364,10.0.0.6,241,23954.0,91
14.16400457,10.0.0.3,289,0.0,91
14.8604154,10.0.0.10,260,0.0,91
14.31608581,10.0.0.4,277,0.0,91
14.99988903,10.0.0.9,285,10300.0,91
14.98416647,10.0.0.9,257,23176.0,91
14.98415177,10.0.0.9,257,23176.0,91
14.96010523,10.0.0.7,288,0.0,91
14.96010134,10.0.0.7,288,0.0,91
14.96009917,10.0.0.1,290,26440.0,91
14.96008783,10.0.0.1,290,26440.0,91
14.94369558,10.0.0.7,274,15193.0,91
14.94368754,10.0.0.7,274,15193.0,91
14.93649122,10.0.0.2,261,13604.0,91
14.93648318,10.0.0.2,261,13604.0,91
14.93578825,10.0.0.7,276,12009.0,91
14.93577814,10.0.0.7,276,12009.0,91
14.92651938,10.0.0.10,263,21234.0,91
14.99990363,10.0.0.9,285,10300.0,91
14.64411794,10.0.0.6,267,16056.0,91
14.31607753,10.0.0.4,277,0.0,91
14.60814415,10.0.0.4,244,23984.0,91
14.36254018,10.0.0.12,260,11665.0,91
14.36252582,10.0.0.12,260,11665.0,91
14.35987584,10.0.0.4,271,20630.0,91
14.35986501,10.0.0.4,271,20630.0,91
14.31609264,10.0.0.8,277,0.0,91
14.31609701,10.0.0.8,277,0.0,91
14.31959571,10.0.0.1,256,10335.0,91
14.31960342,10.0.0.1,256,10335.0,91
14.34008128,10.0.0.12,261,17629.0,91
14.34010092,10.0.0.12,261,17629.0,91
14.31606133,10.0.0.2,249,14714.0,91
14.16399898,10.0.0.3,289,0.0,91
14.14007097,10.0.0.9,238,26088.0,91
14.64410627,10.0.0.6,267,16056.0,91
14.14005975,10.0.0.9,238,26088.0,91
14.12765669,10.0.0.10,265,19721.0,91
14.10775533,10.0.0.9,251,16022.0,91
14.10774491,10.0.0.9,251,16022.0,91
14.0798482,10.0.0.3,257,11557.0,91
14.07984075,10.0.0.3,257,11557.0,91
14.07201145,10.0.0.9,252,21445.0,91
14.07200511,10.0.0.9,252,21445.0,91
14.06006284,10.0.0.2,252,20504.0,91
14.06004746,10.0.0.2,252,20504.0,91
14.01576779,10.0.0.12,251,14304.0,91
14.0157607,10.0.0.12,251,14304.0,91
14.00382239,10.0.0.5,257,19549.0,91
14.00380962,10.0.0.5,257,19549.0,91
14.12767637,10.0.0.10,265,19721.0,91
14.37997341,10.0.0.3,221,28747.0,91
14.37995674,10.0.0.3,221,28747.0,91
14.39590275,10.0.0.5,279,0.0,91
14.53176977,10.0.0.10,259,20823.0,91
14.54789619,10.0.0.4,247,0.0,91
14.54790579,10.0.0.4,247,0.0,91
14.54791532,10.0.0.1,247,0.0,91
14.54791902,10.0.0.1,247,0.0,91
14.55040501,10.0.0.5,259,18205.0,91
14.53176104,10.0.0.10,259,20823.0,91
14.5504116,10.0.0.5,259,18205.0,91
14.56776974,10.0.0.10,270,16936.0,91
14.59027837,10.0.0.6,252,18877.0,91
14.5902905,10.0.0.6,252,18877.0,91
14.59162957,10.0.0.7,252,18249.0,91
14.59163932,10.0.0.7,252,18249.0,91
14.60813555,10.0.0.4,244,23984.0,91
14.56775439,10.0.0.10,270,16936.0,91
14.39589901,10.0.0.5,279,0.0,91
14.52405058,10.0.0.3,252,27672.0,91
14.51183971,10.0.0.9,274,0.0,91
14.5158241,10.0.0.4,244,0.0,91
14.40383114,10.0.0.5,284,10458.0,91
14.40383879,10.0.0.5,284,10458.0,91
14.51582192,10.0.0.4,244,0.0,91
14.51581556,10.0.0.5,244,0.0,91
14.51580955,10.0.0.5,244,0.0,91
14.51184254,10.0.0.9,274,0.0,91
14.52404094,10.0.0.3,252,27672.0,91
14.43268795,10.0.0.7,227,26999.0,91
14.4326806,10.0.0.7,227,26999.0,91
14.43209565,10.0.0.10,238,12142.0,91
14.43208779,10.0.0.10,238,12142.0,91
100.0559751,10.0.0.5,252,12619.0,92
100.0439418,10.0.0.11,241,28345.0,92
100.0000896,10.0.0.8,280,27174.0,92
100.0439569,10.0.0.11,241,28345.0,92
100.9479401,10.0.0.10,257,20410.0,92
100.9236963,10.0.0.9,285,0.0,92
100.9400131,10.0.0.5,249,12860.0,92
100.0559849,10.0.0.5,252,12619.0,92
100.9479508,10.0.0.10,257,20410.0,92
100.9720253,10.0.0.3,256,27537.0,92
100.9720377,10.0.0.3,256,27537.0,92
100.9720418,10.0.0.9,249,16217.0,92
100.9720515,10.0.0.9,249,16217.0,92
100.9840368,10.0.0.1,224,11472.0,92
100.9840537,10.0.0.1,224,11472.0,92
100.0000727,10.0.0.8,280,27174.0,92
100.0757449,10.0.0.11,266,28844.0,92
100.6198872,10.0.0.4,257,18298.0,92
100.0798329,10.0.0.12,245,22669.0,92
100.3117728,10.0.0.10,289,0.0,92
100.3117776,10.0.0.10,289,0.0,92
100.3197198,10.0.0.5,280,18402.0,92
100.3197388,10.0.0.5,280,18402.0,92
100.3315572,10.0.0.9,258,11420.0,92
100.3315693,10.0.0.9,258,11420.0,92
100.3397639,10.0.0.11,249,21503.0,92
100.339785,10.0.0.11,249,21503.0,92
100.3559398,10.0.0.3,228,27871.0,92
100.3559526,10.0.0.3,228,27871.0,92
100.3041549,10.0.0.9,247,0.0,92
100.4082494,10.0.0.10,281,22000.0,92
100.467921,10.0.0.11,264,13983.0,92
100.4679363,10.0.0.11,264,13983.0,92
100.4800754,10.0.0.8,254,11033.0,92
100.4800892,10.0.0.8,254,11033.0,92
100.4880204,10.0.0.2,212,13732.0,92
100.4880293,10.0.0.2,212,13732.0,92
100.4999718,10.0.0.3,280,17716.0,92
100.4999875,10.0.0.3,280,17716.0,92
100.5000041,10.0.0.3,262,12797.0,92
100.5000191,10.0.0.3,262,12797.0,92
100.4082702,10.0.0.10,281,22000.0,92
100.3041473,10.0.0.9,247,0.0,92
100.3041365,10.0.0.3,247,0.0,92
100.30412,10.0.0.3,247,0.0,92
100.0920076,10.0.0.6,275,24791.0,92
100.1078692,10.0.0.12,255,22039.0,92
100.1078785,10.0.0.12,255,22039.0,92
100.1160676,10.0.0.3,273,20204.0,92
100.1160854,10.0.0.3,273,20204.0,92
100.1238514,10.0.0.5,226,24575.0,92
100.123858,10.0.0.5,226,24575.0,92
100.1317855,10.0.0.2,270,16043.0,92
100.1317915,10.0.0.2,270,16043.0,92
100.1439445,10.0.0.2,262,29362.0,92
100.143961,10.0.0.2,262,29362.0,92
100.2080269,10.0.0.8,247,11176.0,92
100.2080463,10.0.0.8,247,11176.0,92
100.2598579,10.0.0.11,278,26923.0,92
100.2598738,10.0.0.11,278,26923.0,92
100.2716165,10.0.0.1,252,18716.0,92
100.2716278,10.0.0.1,252,18716.0,92
100.2801414,10.0.0.2,208,23742.0,92
100.2801501,10.0.0.2,208,23742.0,92
100.291976,10.0.0.3,262,24816.0,92
100.2919954,10.0.0.3,262,24816.0,92
100.2926282,10.0.0.8,265,24210.0,92
100.2926382,10.0.0.8,265,24210.0,92
100.5078539,10.0.0.12,282,15284.0,92
100.507865,10.0.0.12,282,15284.0,92
100.5159163,10.0.0.4,251,24371.0,92
100.515932,10.0.0.4,251,24371.0,92
100.764026,10.0.0.10,260,0.0,92
100.7640459,10.0.0.10,260,0.0,92
100.7640548,10.0.0.1,260,0.0,92
100.7640652,10.0.0.1,260,0.0,92
100.7719995,10.0.0.3,243,28521.0,92
100.772009,10.0.0.3,243,28521.0,92
100.8239625,10.0.0.5,265,25134.0,92
100.8239766,10.0.0.5,265,25134.0,92
100.8721276,10.0.0.5,279,13980.0,92
100.8721409,10.0.0.5,279,13980.0,92
100.8880333,10.0.0.12,269,12424.0,92
100.888053,10.0.0.12,269,12424.0,92
100.8998976,10.0.0.11,241,19340.0,92
100.8999014,10.0.0.7,280,16263.0,92
100.8999133,10.0.0.7,280,16263.0,92
100.8999193,10.0.0.11,241,19340.0,92
100.9158194,10.0.0.3,289,18213.0,92
100.9158446,10.0.0.3,289,18213.0,92
100.9236884,10.0.0.9,285,0.0,92
100.091997,10.0.0.6,275,24791.0,92
